time	aortic_valve_pos	mitral_valve_pos	muscle_length	muscle_stress	muscle_ATP_used_per_liter_per_s	muscle_ATP_concentration	hr_new_beat	hr_heart_rate_bpm	memb_Ca_cytosol	memb_Ca_sr	memb_activation	memb_t_open_left_s	memb_k_serca	memb_k_leak	memb_k_active	memb_J_release	memb_J_uptake	mito_volume	mito_ATP_generated_M_per_liter_per_s	fs_muscle_length	fs_muscle_stress	fs_hs_length	fs_hs_stress_titin	fs_hs_stress_extracellular	fs_hs_stress_viscous	fs_hs_stress_total	fs_hs_a_pop_0	fs_hs_a_pop_1	fs_hs_m_pop_0	fs_hs_m_pop_1	fs_hs_m_pop_2	fs_hs_m_pop_3	fs_hs_c_pop_0	fs_hs_c_pop_1	fs_hs_c_pop_2	fs_sc_extension	fs_sc_last_extension	fs_sc_force	vent_wall_volume	vent_wall_thickness	vent_chamber_radius	vent_chamber_height	vent_n_hs	vent_stroke_work_J	vent_stroke_energy_used_J	vent_efficiency	vent_ejection_fraction	vent_ATP_used_per_s	vent_stroke_volume	vent_cardiac_output	rc_1_C	rc_heart_rate_t_RR_interval_s	rc_2_C	rc_membranes_k_active	rc_3_C	rc_membranes_k_serca	rc_4_C	rc_FiberSim_m_state_1_trans_1_param_1	rc_5_C	rc_FiberSim_k_on	rc_6_C	rc_circulation_resistance_4	rc_7_C	rc_circulation_compliance_7	baro_active	baro_P_set	baro_A	baro_B	gc_1_prop_signal	gc_1_deriv_signal	gc_1_output	gc_1_slope	gc_2_prop_signal	gc_2_deriv_signal	gc_2_output	gc_2_slope	growth_active	circ_blood_volume	pressure_0	pressure_1	pressure_2	pressure_3	pressure_4	pressure_5	pressure_6	volume_0	volume_1	volume_2	volume_3	volume_4	volume_5	volume_6	flow_0	flow_1	flow_2	flow_3	flow_4	flow_5	flow_6
0.21	1	1	1011.17	1301.9	-0	0.00708217	0	60	6.10191e-08	0.000999939	0	-0.21	8	0.0006	0.082	5.99963e-07	4.88153e-07	3.6e-05	0.000396	1011.17	1301.9	1011.04	1012.48	97.0385	11.6349	1121.15	0.988426	0.0115741	0.87037	0.12963	0	0	1	0	0	0.13019	0.130371	1301.9	0.1	0.00703118	0.022391	0.114443	160981	-0.00102044	-0.0665837	-0.0153256	0.688746	-0	0.11064	6.64507	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.302192	0.5	0	0	0	0	0	0	0	0	0	4.5	7.1175	6.31163	4.86187	1.28556	2.88724	3.26483	10.3002	0.12017	0.302529	0.303921	0.101296	0.25029	0.598289	2.8235	0.159135	0.0402934	0.0362439	0.00447039	-0.00640674	-0.0075518	-0.351768
0.22	1	1	1012.46	1300.97	-0	0.00708613	0	60	6.20937e-08	0.000999938	0	-0.22	8	0.0006	0.082	5.99963e-07	4.96749e-07	3.6e-05	0.000396	1012.46	1300.97	1012.33	1028.5	99.8813	12.4299	1516.53	0.990741	0.00925926	0.87037	0.128858	0	0.000771605	1	0	0	0.130097	0.129881	1300.97	0.1	0.00698657	0.0224463	0.115128	160981	-0.00102044	-0.0665837	-0.0153256	0.688746	-0	0.11064	6.64507	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.30224	0.5	0	0	0	0	0	0	0	0	0	4.5	6.99898	6.33442	5.20927	1.39586	3.00091	3.37824	10.2362	0.121487	0.302539	0.304191	0.101407	0.250301	0.601682	2.81839	0.161862	0.0332277	0.0281287	0.00476677	-0.00642022	-0.00754645	-0.342899
0.23	1	1	1013.68	1315.29	-0	0.00709009	0	60	6.30856e-08	0.000999937	0	-0.23	8	0.0006	0.082	5.99962e-07	5.04685e-07	3.6e-05	0.000396	1013.68	1315.29	1013.55	1043.77	102.604	12.7421	1159.12	0.993056	0.00694444	0.865741	0.134259	0	0	1	0	0	0.131529	0.131685	1315.29	0.1	0.00694432	0.0224985	0.115779	160981	-0.00102044	-0.0665837	-0.0153256	0.688746	-0	0.11064	6.64507	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.30255	0.5	0	0	0	0	0	0	0	0	0	4.5	7.04882	6.4814	5.48042	1.50866	3.11263	3.48872	10.1741	0.122743	0.302596	0.304404	0.10152	0.250312	0.604988	2.81344	0.156263	0.0283713	0.0250245	0.0049647	-0.00641589	-0.00752182	-0.334268
0.24	1	1	1015.07	1275.4	-0	0.00709405	0	60	6.40013e-08	0.000999936	0	-0.24	8	0.0006	0.082	5.99962e-07	5.1201e-07	3.6e-05	0.000396	1015.07	1275.4	1014.94	1061.22	105.759	14.7829	1181.76	0.990741	0.00925926	0.873457	0.126543	0	0	1	0	0	0.12754	0.127634	1275.4	0.1	0.00689772	0.0225573	0.116518	160981	-0.00102044	-0.0665837	-0.0153256	0.688746	-0	0.11064	6.64507	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.30249	0.5	0	0	0	0	0	0	0	0	0	4.5	6.7573	6.45295	5.69832	1.62306	3.22228	3.59637	10.1125	0.124173	0.302578	0.304572	0.101635	0.250323	0.608209	2.80851	0.167762	0.0152175	0.0188658	0.00509408	-0.00639691	-0.00748175	-0.325809
0.25	1	1	1016.6	1266.08	-0	0.00709801	0	60	6.48465e-08	0.000999935	0	-0.25	8	0.0006	0.082	5.99961e-07	5.18772e-07	3.6e-05	0.000396	1016.6	1266.08	1016.47	1080.41	109.288	15.3189	1602.29	0.986111	0.0138889	0.873457	0.125772	0	0.000771605	1	0	0	0.126608	0.126272	1266.08	0.1	0.00684596	0.0226223	0.117339	160981	-0.00102044	-0.0665837	-0.0153256	0.688746	-0	0.11064	6.64507	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.302298	0.5	0	0	0	0	0	0	0	0	0	4.5	6.58478	6.36217	5.83577	1.73804	3.32977	3.70124	10.0509	0.12577	0.302543	0.304677	0.10175	0.250334	0.611347	2.80358	0.173305	0.0111303	0.0131599	0.00512216	-0.00636691	-0.00742931	-0.317482
0.26	1	1	1017.99	1321.95	-0	0.00710197	0	60	6.56268e-08	0.000999934	0	-0.26	8	0.0006	0.082	5.99961e-07	5.25014e-07	3.6e-05	0.000396	1017.99	1321.95	1017.86	1097.92	112.544	13.2181	1816.25	0.983796	0.0162037	0.851852	0.146605	0	0.00154321	1	0	0	0.132195	0.131701	1321.95	0.1	0.00679796	0.0226822	0.118094	160981	-0.00102044	-0.0665837	-0.0153256	0.688746	-0	0.11064	6.64507	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.302468	0.5	0	0	0	0	0	0	0	0	0	4.5	6.78556	6.44271	5.93104	1.85266	3.43496	3.80337	9.99093	0.12725	0.302581	0.304753	0.101864	0.250345	0.614403	2.7988	0.160268	0.0171426	0.0127918	0.00509798	-0.00632921	-0.00736826	-0.309378
0.27	1	1	1019.23	1347.47	-0	0.00710593	0	60	6.6347e-08	0.000999934	0	-0.27	8	0.0006	0.082	5.9996e-07	5.30776e-07	3.6e-05	0.000396	1019.23	1347.47	1019.09	1113.75	115.484	12.8873	1242.12	0.993056	0.00694444	0.875	0.125	0	0	1	0	0	0.134747	0.134853	1347.47	0.1	0.0067562	0.0227347	0.118765	160981	-0.00102044	-0.0665837	-0.0153256	0.688746	-0	0.11064	6.64507	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.302806	0.5	0	0	0	0	0	0	0	0	0	4.5	6.91247	6.60268	6.03693	1.96666	3.53783	3.90287	9.93366	0.128566	0.302642	0.304839	0.101978	0.250355	0.61738	2.79424	0.151059	0.0154898	0.0141438	0.00508783	-0.00628465	-0.00730083	-0.301539
0.28	1	1	1020.6	1324.37	-0	0.00710989	0	60	6.70119e-08	0.000999933	0	-0.28	8	0.0006	0.082	5.9996e-07	5.36095e-07	3.6e-05	0.000396	1020.6	1324.37	1020.46	1131.16	118.79	14.0999	1396.59	0.990741	0.00925926	0.876543	0.122685	0.000771605	0	1	0	0	0.132437	0.132365	1324.37	0.1	0.0067114	0.0227921	0.119504	160981	-0.00102044	-0.0665837	-0.0153256	0.688746	-0	0.11064	6.64507	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.302711	0.5	0	0	0	0	0	0	0	0	0	4.5	6.70664	6.55769	6.13252	2.08011	3.63844	3.99981	9.87705	0.13002	0.30262	0.304912	0.102091	0.250365	0.620281	2.78971	0.15852	0.00744758	0.0106294	0.00506551	-0.00623334	-0.00722723	-0.293862
0.29	1	1	1021.69	1521.22	-0	0.00711287	0	60	6.76257e-08	0.000999932	0	-0.29	8	0.0006	0.082	5.99959e-07	5.41006e-07	3.6e-05	0.000396	1021.69	1521.22	1021.54	1144.57	121.408	6.1392	2398.43	0.979167	0.0208333	0.845679	0.151235	0.000771605	0.00231481	1	0	0	0.152122	0.151244	1521.22	0.1	0.00667199	0.0228403	0.120109	160981	-0.00102044	-0.0665837	-0.0153256	0.688746	-0	0.11064	6.64507	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.303075	0.5	0	0	0	0	0	0	0	0	0	4.5	7.55303	6.73048	6.19996	2.19258	3.73682	4.09423	9.82245	0.131231	0.30272	0.304968	0.102204	0.250375	0.623106	2.7854	0.113471	0.0411275	0.0132628	0.00500923	-0.00617697	-0.00714832	-0.286411
0.3	1	1	1022.37	1514.2	-0	0.00711683	0	60	6.81923e-08	0.000999932	0	-0.3	8	0.0006	0.082	5.99959e-07	5.45538e-07	3.6e-05	0.000396	1022.37	1514.2	1022.21	1153.58	123.085	8.1694	1283.79	0.990741	0.00925926	0.878086	0.121914	0	0	1	0	0	0.15142	0.15165	1514.2	0.1	0.00665052	0.0228682	0.120476	160981	-0.00102044	-0.0665837	-0.0153256	0.688746	-0	0.11064	6.64507	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.303983	0.5	0	0	0	0	0	0	0	0	0	4.5	7.59099	7.15959	6.36129	2.30434	3.833	4.18627	9.77382	0.131954	0.302865	0.305104	0.102316	0.250384	0.62586	2.78152	0.109141	0.0215701	0.0199574	0.00507119	-0.00611463	-0.00706543	-0.279377
0.31	1	1	1023.31	1479.06	-0	0.00712079	0	60	6.87153e-08	0.000999931	0	-0.31	8	0.0006	0.082	5.99959e-07	5.49722e-07	3.6e-05	0.000396	1023.31	1479.06	1023.16	1165.71	125.448	9.90507	1664.67	0.979167	0.0208333	0.839506	0.158179	0.00154321	0.000771605	1	0	0	0.147906	0.14772	1479.06	0.1	0.00662061	0.0229073	0.120988	160981	-0.00102044	-0.0665837	-0.0153256	0.688746	-0	0.11064	6.64507	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.303864	0.5	0	0	0	0	0	0	0	0	0	4.5	7.3232	7.10351	6.51902	2.41622	3.92723	4.27601	9.72494	0.132968	0.302838	0.305225	0.102427	0.250394	0.628546	2.7776	0.120087	0.0109846	0.0146124	0.0051285	-0.00604403	-0.00697577	-0.272446
0.32	1	1	1024.33	1459.03	-0	0.00712475	0	60	6.91981e-08	0.000999931	0	-0.32	8	0.0006	0.082	5.99958e-07	5.53585e-07	3.6e-05	0.000396	1024.33	1459.03	1024.19	1178.85	128.027	10.5071	1492.92	0.983796	0.0162037	0.847222	0.150463	0.000771605	0.00154321	1	0	0	0.145903	0.14587	1459.03	0.1	0.00658784	0.0229498	0.121546	160981	-0.00102044	-0.0665837	-0.0153256	0.688746	-0	0.11064	6.64507	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.303736	0.5	0	0	0	0	0	0	0	0	0	4.5	7.18468	7.04301	6.61606	2.52757	4.01951	4.36349	9.67619	0.134078	0.302814	0.305298	0.102539	0.250403	0.631164	2.77371	0.124576	0.00708357	0.0106737	0.00511061	-0.00596777	-0.00687964	-0.265635
0.33	1	1	1025.46	1438.32	-0	0.00712772	0	60	6.96437e-08	0.00099993	0	-0.33	8	0.0006	0.082	5.99958e-07	5.5715e-07	3.6e-05	0.000396	1025.46	1438.32	1025.32	1193.46	130.909	11.4902	1680.43	0.983796	0.0162037	0.825617	0.17284	0	0.00154321	1	0	0	0.143832	0.14359	1438.32	0.1	0.00655199	0.0229965	0.122163	160981	-0.00102044	-0.0665837	-0.0153256	0.688746	-0	0.11064	6.64507	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.303533	0.5	0	0	0	0	0	0	0	0	0	4.5	7.00184	6.94684	6.66625	2.6377	4.10978	4.44875	9.62747	0.135308	0.302774	0.305335	0.102649	0.250412	0.633715	2.76981	0.131282	0.00274981	0.00701483	0.00503568	-0.00588829	-0.00677954	-0.258936
0.34	1	1	1026.5	1490.7	-0	0.00713168	0	60	7.00551e-08	0.00099993	0	-0.34	8	0.0006	0.082	5.99958e-07	5.60441e-07	3.6e-05	0.000396	1026.5	1490.7	1026.35	1206.81	133.571	9.54526	1659.65	0.986111	0.0138889	0.861111	0.138117	0	0.000771605	1	0	0	0.14907	0.148901	1490.7	0.1	0.00651798	0.0230402	0.122736	160981	-0.00102044	-0.0665837	-0.0153256	0.688746	-0	0.11064	6.64507	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.303597	0.5	0	0	0	0	0	0	0	0	0	4.5	7.20635	6.97713	6.68781	2.74608	4.19795	4.53183	9.57983	0.136459	0.302795	0.305353	0.102757	0.250421	0.636201	2.76602	0.118674	0.0114609	0.00723288	0.00492716	-0.00580747	-0.00667764	-0.2524
0.35	1	1	1027.53	1461.34	-0	0.00713564	0	60	7.04349e-08	0.00099993	0	-0.35	8	0.0006	0.082	5.99958e-07	5.63479e-07	3.6e-05	0.000396	1027.53	1461.34	1027.39	1220.41	136.287	10.979	1367.68	0.986111	0.0138889	0.87963	0.12037	0	0	1	0	0	0.146134	0.146228	1461.34	0.1	0.00648566	0.0230828	0.123305	160981	-0.00102044	-0.0665837	-0.0153256	0.688746	-0	0.11064	6.64507	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.303608	0.5	0	0	0	0	0	0	0	0	0	4.5	7.03561	6.98261	6.72002	2.85265	4.28404	4.6128	9.53361	0.137599	0.302789	0.305378	0.102863	0.250429	0.638623	2.76232	0.1249	0.00265023	0.0065646	0.00483422	-0.00572557	-0.00657521	-0.24604
0.36	1	1	1028.6	1509.45	-0	0.0071396	0	60	7.07855e-08	0.000999929	0	-0.36	8	0.0006	0.082	5.99958e-07	5.66284e-07	3.6e-05	0.000396	1028.6	1509.45	1028.45	1234.11	139.095	9.26595	1902.58	0.988426	0.0115741	0.858025	0.140432	0	0.00154321	1	0	0	0.150945	0.150552	1509.45	0.1	0.00645126	0.0231275	0.123897	160981	-0.00102044	-0.0665837	-0.0153256	0.688746	-0	0.11064	6.64507	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.303511	0.5	0	0	0	0	0	0	0	0	0	4.5	7.16145	6.93681	6.72793	2.95735	4.36809	4.6917	9.48759	0.138796	0.302781	0.305383	0.102968	0.250438	0.640984	2.75865	0.116307	0.0112318	0.00522184	0.00471323	-0.00564294	-0.00647217	-0.239795
0.37	1	1	1029.39	1611.16	-0	0.00714356	0	60	7.11091e-08	0.000999929	0	-0.37	8	0.0006	0.082	5.99957e-07	5.68873e-07	3.6e-05	0.000396	1029.39	1611.16	1029.23	1244.27	141.166	5.99656	2046.52	0.986111	0.0138889	0.824074	0.173611	0.000771605	0.00154321	1	0	0	0.161116	0.160681	1611.16	0.1	0.00642518	0.0231609	0.124337	160981	-0.00102044	-0.0665837	-0.0153256	0.688746	-0	0.11064	6.64507	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.303933	0.5	0	0	0	0	0	0	0	0	0	4.5	7.59495	7.13627	6.75545	3.06007	4.4501	4.76858	9.44445	0.139692	0.302868	0.305409	0.10307	0.250446	0.643285	2.75523	0.0924751	0.022934	0.00952064	0.00461923	-0.00556015	-0.00636948	-0.233794
0.38	1	1	1029.72	1731.92	-0	0.00714752	0	60	7.14078e-08	0.000999929	0	-0.38	8	0.0006	0.082	5.99957e-07	5.71263e-07	3.6e-05	0.000396	1029.72	1731.92	1029.55	1248.56	142.017	2.79698	1393.01	0.997685	0.00231481	0.851852	0.148148	0	0	1	0	0	0.173192	0.173531	1731.92	0.1	0.00641334	0.0231754	0.124524	160981	-0.00102044	-0.0665837	-0.0153256	0.688746	-0	0.11064	6.64507	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.304883	0.5	0	0	0	0	0	0	0	0	0	4.5	8.21713	7.58479	6.86336	3.1614	4.53021	4.84354	9.40631	0.140078	0.303047	0.305504	0.103172	0.250454	0.645528	2.75222	0.059459	0.031617	0.0180357	0.00462745	-0.00547522	-0.00626667	-0.228139
0.39	1	1	1030.23	1643.5	-0	0.00715148	0	60	7.16836e-08	0.000999928	0	-0.39	8	0.0006	0.082	5.99957e-07	5.73469e-07	3.6e-05	0.000396	1030.23	1643.5	1030.07	1255.43	143.43	6.52944	1404.53	0.990741	0.00925926	0.859568	0.140432	0	0	1	0	0	0.16435	0.164589	1643.5	0.1	0.006399	0.0231956	0.124804	160981	-0.00102044	-0.0665837	-0.0153256	0.688746	-0	0.11064	6.64507	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.304921	0.5	0	0	0	0	0	0	0	0	0	4.5	7.76334	7.60274	7.02279	3.2624	4.60865	4.91669	9.36941	0.140636	0.303035	0.305628	0.103272	0.250462	0.647717	2.74925	0.0803034	0.00802988	0.0144989	0.00470048	-0.00538497	-0.00616087	-0.222636
0.4	1	1	1031	1591.63	-0	0.00715544	0	60	7.19382e-08	0.000999928	0	-0.4	8	0.0006	0.082	5.99957e-07	5.75505e-07	3.6e-05	0.000396	1031	1591.63	1030.84	1265.54	145.526	8.18934	1701.46	0.976852	0.0231481	0.845679	0.152778	0.00154321	0	1	0	0	0.159163	0.159053	1591.63	0.1	0.00637599	0.0232266	0.125227	160981	-0.00102044	-0.0665837	-0.0153256	0.688746	-0	0.11064	6.64507	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.304534	0.5	0	0	0	0	0	0	0	0	0	4.5	7.44536	7.41987	7.10635	3.36283	4.68552	4.98804	9.33096	0.14149	0.302961	0.305688	0.103373	0.250469	0.649852	2.74617	0.0942799	0.00127462	0.00783799	0.00467941	-0.00529077	-0.00605044	-0.217146
0.41	1	1	1031.71	1619.88	-0	0.00715841	0	60	7.21732e-08	0.000999928	0	-0.41	8	0.0006	0.082	5.99957e-07	5.77385e-07	3.6e-05	0.000396	1031.71	1619.88	1031.54	1274.81	147.451	7.19784	1428.51	0.993056	0.00694444	0.864198	0.135802	0	0	1	0	0	0.161988	0.162179	1619.88	0.1	0.00635369	0.0232559	0.125621	160981	-0.00102044	-0.0665837	-0.0153256	0.688746	-0	0.11064	6.64507	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.304537	0.5	0	0	0	0	0	0	0	0	0	4.5	7.56495	7.42146	7.13541	3.46171	4.7607	5.05761	9.29303	0.142294	0.302969	0.305711	0.103472	0.250477	0.651934	2.74314	0.0864041	0.00717428	0.00715126	0.00459213	-0.00519596	-0.00593815	-0.211771
0.42	0.999992	1	1032.49	1582.44	-0	0.00716237	0	60	7.23901e-08	0.000999928	0	-0.42	8	0.0006	0.082	5.99957e-07	5.79121e-07	3.6e-05	0.000396	1032.49	1582.44	1032.33	1285.17	149.621	8.54563	1442.21	0.983796	0.0162037	0.902778	0.0972222	0	0	1	0	0	0.158244	0.158384	1582.44	0.1	0.00633026	0.0232875	0.126054	160981	-0.00102044	-0.0665837	-0.0153256	0.688746	-0	0.11064	6.64507	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.304396	0.5	0	0	0	0	0	0	0	0	0	4.5	7.34428	7.35466	7.15809	3.55877	4.83414	5.12545	9.25561	0.143174	0.302936	0.305727	0.103568	0.250484	0.653964	2.74015	0.0955666	-0.000519291	0.00491427	0.00449915	-0.00510146	-0.00582621	-0.206508
0.43	1	1	1033.3	1583.64	-0	0.00716535	0	60	7.25903e-08	0.000999927	0	-0.43	8	0.0006	0.082	5.99956e-07	5.80723e-07	3.6e-05	0.000396	1033.3	1583.64	1033.14	1295.93	151.889	8.36694	1455.08	0.990741	0.00925926	0.848765	0.151235	0	0	1	0	0	0.158364	0.158493	1583.64	0.1	0.0063053	0.0233209	0.126508	160981	-0.00102044	-0.0665837	-0.0153256	0.688746	-0	0.11064	6.64507	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.304271	0.5	0	0	0	0	0	0	0	0	0	4.5	7.30461	7.29608	7.15232	3.6538	4.90582	5.19158	9.21827	0.144101	0.302915	0.305721	0.103663	0.250491	0.655943	2.73716	0.0956833	0.000426516	0.00359398	0.00437314	-0.00500807	-0.00571517	-0.201335
0.44	0.999964	1	1034.13	1575.9	-0	0.00716931	0	60	7.27752e-08	0.000999927	0	-0.44	8	0.0006	0.082	5.99956e-07	5.82201e-07	3.6e-05	0.000396	1034.13	1575.9	1033.97	1306.94	154.223	8.74921	1468.75	0.993056	0.00694444	0.845679	0.154321	0	0	1	0	0	0.15759	0.157697	1575.9	0.1	0.00628019	0.0233547	0.126972	160981	-0.00102044	-0.0665837	-0.0153256	0.688746	-0	0.11064	6.64507	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.304164	0.5	0	0	0	0	0	0	0	0	0	4.5	7.22295	7.24526	7.13764	3.7466	4.97574	5.25604	9.18147	0.145048	0.302894	0.305709	0.103756	0.250498	0.657872	2.73422	0.0979259	-0.00111547	0.00269045	0.00423881	-0.00491655	-0.00560605	-0.196272
0.45	0.999749	1	1034.89	1652.26	-0	0.00717327	0	60	7.29458e-08	0.000999927	0	-0.45	8	0.0006	0.082	5.99956e-07	5.83566e-07	3.6e-05	0.000396	1034.89	1652.26	1034.73	1316.92	156.366	6.09085	2211.62	0.986111	0.0138889	0.867284	0.131173	0	0.00154321	1	0	0	0.165226	0.164667	1652.26	0.1	0.00625606	0.0233865	0.127403	160981	-0.00102044	-0.0665837	-0.0153256	0.688746	-0	0.11064	6.64507	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.304183	0.5	0	0	0	0	0	0	0	0	0	4.5	7.4674	7.25436	7.11545	3.83711	5.0439	5.31886	9.14542	0.145938	0.302909	0.305692	0.103846	0.250505	0.659752	2.73136	0.0839011	0.0106492	0.00347292	0.00409793	-0.00482718	-0.00549925	-0.191328
0.46	1	1	1035.49	1645.74	-0	0.00717723	0	60	7.31033e-08	0.000999927	0	-0.46	8	0.0006	0.082	5.99956e-07	5.84827e-07	3.6e-05	0.000396	1035.49	1645.74	1035.33	1324.91	158.071	6.88034	1488.95	0.986111	0.0138889	0.83179	0.16821	0	0	1	0	0	0.164574	0.164731	1645.74	0.1	0.00623831	0.0234105	0.127736	160981	-0.00102044	-0.0665837	-0.0153256	0.688746	-0	0.11064	6.64507	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.304467	0.5	0	0	0	0	0	0	0	0	0	4.5	7.47062	7.38862	7.13362	3.92552	5.11036	5.38011	9.11195	0.14662	0.302953	0.305709	0.103934	0.250512	0.661584	2.72869	0.0820663	0.00410005	0.00637482	0.00401014	-0.00473936	-0.00539503	-0.186592
0.47	1	1	1036.2	1646.39	-0	0.00718119	0	60	7.32487e-08	0.000999927	0	-0.47	8	0.0006	0.082	5.99956e-07	5.8599e-07	3.6e-05	0.000396	1036.2	1646.39	1036.04	1334.4	160.125	6.70844	1660.31	0.990741	0.00925926	0.837963	0.161265	0	0.000771605	1	0	0	0.164639	0.164625	1646.39	0.1	0.00621684	0.0234396	0.128137	160981	-0.00102044	-0.0665837	-0.0153256	0.688746	-0	0.11064	6.64507	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.304319	0.5	0	0	0	0	0	0	0	0	0	4.5	7.41921	7.3187	7.14874	4.01224	5.17522	5.43982	9.07827	0.147446	0.302928	0.305719	0.104021	0.250518	0.663371	2.726	0.0829531	0.00502515	0.00424907	0.00392062	-0.0046519	-0.00529196	-0.181922
0.48	1	1	1036.89	1659.01	-0	0.00718515	0	60	7.33829e-08	0.000999927	0	-0.48	8	0.0006	0.082	5.99956e-07	5.87064e-07	3.6e-05	0.000396	1036.89	1659.01	1036.72	1343.44	162.103	6.53226	1937.53	0.983796	0.0162037	0.850309	0.147377	0.000771605	0.00154321	1	0	0	0.165901	0.165622	1659.01	0.1	0.00619635	0.0234673	0.128521	160981	-0.00102044	-0.0665837	-0.0153256	0.688746	-0	0.11064	6.64507	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.304307	0.5	0	0	0	0	0	0	0	0	0	4.5	7.41513	7.31271	7.15243	4.09713	5.23852	5.49802	9.04536	0.148238	0.302926	0.305722	0.104106	0.250524	0.665113	2.72337	0.0815115	0.0051211	0.00400695	0.00381914	-0.00456559	-0.00519004	-0.177367
0.49	1	1	1037.49	1670.39	-0	0.00718911	0	60	7.35068e-08	0.000999926	0	-0.49	8	0.0006	0.082	5.99956e-07	5.88055e-07	3.6e-05	0.000396	1037.49	1670.39	1037.32	1351.59	163.858	6.47762	1521.06	0.99537	0.00462963	0.858025	0.141975	0	0	1	0	0	0.167039	0.167188	1670.39	0.1	0.00617831	0.0234917	0.12886	160981	-0.00102044	-0.0665837	-0.0153256	0.688746	-0	0.11064	6.64507	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.304441	0.5	0	0	0	0	0	0	0	0	0	4.5	7.4712	7.37636	7.1623	4.18015	5.30028	5.55477	9.01375	0.148939	0.30295	0.305731	0.104188	0.250531	0.666811	2.72085	0.0771277	0.00474183	0.0053514	0.00372769	-0.0044805	-0.00508974	-0.172949
0.5	0.999976	1	1038.17	1674.63	-0	0.00719307	0	60	7.36212e-08	0.000999926	0	-0.5	8	0.0006	0.082	5.99956e-07	5.8897e-07	3.6e-05	0.000396	1038.17	1674.63	1038	1360.54	165.849	6.22045	2094.21	0.974537	0.025463	0.858025	0.13966	0.00154321	0.000771605	1	0	0	0.167463	0.167043	1674.63	0.1	0.00615823	0.0235192	0.129242	160981	-0.00102044	-0.0665837	-0.0153256	0.688746	-0	0.11064	6.64507	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.3043	0.5	0	0	0	0	0	0	0	0	0	4.5	7.40287	7.30947	7.17236	4.26148	5.36054	5.61008	8.98229	0.14973	0.302925	0.305738	0.10427	0.250537	0.668466	2.71834	0.0789708	0.00466978	0.00342791	0.00363859	-0.00439624	-0.00499079	-0.16861
